,0
2018-05-15,99993.85741576971
2018-05-16,99992.85843531649
2018-05-17,99992.87185302198
2018-05-18,99992.02925808588
2018-05-19,99988.60736065751
2018-05-20,99987.10823097946
2018-05-21,99985.23348680335
2018-05-22,99984.1082483653
2018-05-23,99987.41244387937
2018-05-24,99988.16776118036
2018-05-25,99990.79557944811
2018-05-26,99996.37991608746
2018-05-27,100001.965334037
2018-05-28,100006.94418405261
2018-05-29,100010.75595333433
2018-05-30,100010.93149058729
2018-05-31,100010.5725295654
2018-06-01,100008.23009082879
2018-06-02,100017.90824092607
2018-06-03,100012.53790077165
2018-06-04,100020.93159894492
2018-06-05,100024.86296670372
2018-06-06,100013.91655067482
2018-06-07,100016.43858927126
2018-06-08,100001.10714195498
2018-06-09,100004.71295921484
2018-06-10,100009.16227642483
2018-06-11,100006.52069042396
2018-06-12,100007.87067321154
2018-06-13,100017.36083196808
2018-06-14,100015.60062499526
2018-06-15,100011.15051185158
2018-06-16,100017.56938169002
2018-06-17,100026.59363517653
2018-06-18,100025.91703842116
2018-06-19,100026.71209801732
2018-06-20,100028.78022325938
2018-06-21,100023.67059086879
2018-06-22,100021.76313786063
2018-06-23,100027.01330096077
2018-06-24,100033.68369820068
2018-06-25,100038.52457434617
2018-06-26,100034.71740534896
2018-06-27,100046.36930749966
2018-06-28,100042.73428472005
2018-06-29,100047.36652872385
2018-06-30,100052.57087864717
2018-07-01,100058.34069193008
2018-07-02,100059.14290857824
2018-07-03,100064.12441056006
2018-07-04,100067.130019922
2018-07-05,100070.09227190791
2018-07-06,100075.77976932492
2018-07-07,100055.37548549901
2018-07-08,100051.44424415563
2018-07-09,100050.61544535536
2018-07-10,100045.54417858795
2018-07-11,100047.33342206517
2018-07-12,100047.29401022267
2018-07-13,100049.15405975825
2018-07-14,100055.92214489848
2018-07-15,100054.62192676721
2018-07-16,100052.83572072566
2018-07-17,100052.79643110062
2018-07-18,100051.5475563443
2018-07-19,100052.00300386312
2018-07-20,100050.33890669985
2018-07-21,100047.3261439167
2018-07-22,100045.5276722764
2018-07-23,100044.63356264103
2018-07-24,100044.19435012488
2018-07-25,100044.2232887099
2018-07-26,100043.88468931083
2018-07-27,100042.9483217831
2018-07-28,100041.35265762638
2018-07-29,100037.70058358624
2018-07-30,100039.31327379515
2018-07-31,100042.15492655893
2018-08-01,100045.68925429802
2018-08-02,100048.11788374449
2018-08-03,100045.87216152692
2018-08-04,100049.6421573229
2018-08-05,100047.77450666524
2018-08-06,100047.7385996778
2018-08-07,100046.05641060136
2018-08-08,100047.06006446751
2018-08-09,100058.04238936698
2018-08-10,100046.08968274563
2018-08-11,100048.73420562466
2018-08-12,100039.34872768584
2018-08-13,100038.22703890185
2018-08-14,100043.3602360857
2018-08-15,100045.70172601598
2018-08-16,100042.04077521329
2018-08-17,100040.3314426318
2018-08-18,100045.15412538835
2018-08-19,100048.48067845189
2018-08-20,100050.92112571369
2018-08-21,100049.79825558585
2018-08-22,100046.66552943565
2018-08-23,100046.76986217636
2018-08-24,100048.59254295046
2018-08-25,100052.51088505084
2018-08-26,100052.31160414376
2018-08-27,100056.49136359032
2018-08-28,100052.84677925201
2018-08-29,100060.28737169305
2018-08-30,100062.09341776223
2018-08-31,100059.31634093486
2018-09-01,100057.61294514337
2018-09-02,100044.7129852912
2018-09-03,100043.42092714722
2018-09-04,100046.87098303049
2018-09-05,100047.95476480298
2018-09-06,100049.4441911694
2018-09-07,100049.63453726786
2018-09-08,100051.53771356748
2018-09-09,100047.97999002183
2018-09-10,100049.88551220625
2018-09-11,100051.69088804931
2018-09-12,100049.83774998302
2018-09-13,100043.99073394915
2018-09-14,100044.52420728105
2018-09-15,100041.61197492716
2018-09-16,100042.42765613155
2018-09-17,100043.92187415916
2018-09-18,100042.56448680448
2018-09-19,100043.14854292695
2018-09-20,100032.47953875683
2018-09-21,100032.21857071723
2018-09-22,100033.83410959003
2018-09-23,100035.97509244953
2018-09-24,100032.60959953649
2018-09-25,100033.58366451322
2018-09-26,100033.69377000454
2018-09-27,100034.65102301813
2018-09-28,100031.52444163195
2018-09-29,100036.28230291231
2018-09-30,100033.08367029822
2018-10-01,100027.81551744371
2018-10-02,100028.20909982655
2018-10-03,100029.33890790759
2018-10-04,100027.92830905522
2018-10-05,100028.7990877293
2018-10-06,100027.93140266975
2018-10-07,100030.35967550307
2018-10-08,100032.19840722377
2018-10-09,100034.33597712107
2018-10-10,100029.3122097903
2018-10-11,100032.52064468246
2018-10-12,100024.54091799667
2018-10-13,100027.61162539008
2018-10-14,100023.07713090022
2018-10-15,100024.3033311201
2018-10-16,100019.7763677605
2018-10-17,100017.01476865099
2018-10-18,100015.04484968529
2018-10-19,100014.12869984709
2018-10-20,100014.01329084185
2018-10-21,100014.43816734545
2018-10-22,100014.00158302658
2018-10-23,100012.68961625235
2018-10-24,100013.29670881382
2018-10-25,100013.63736934282
2018-10-26,100013.73900248305
2018-10-27,100014.14650897689
2018-10-28,100012.48034167448
2018-10-29,100010.71635330495
2018-10-30,100011.45016961855
2018-10-31,100013.4293574234
2018-11-01,100012.17106440858
2018-11-02,100014.9575731502
2018-11-03,100013.7954117366
2018-11-04,100011.4471527186
2018-11-05,100012.98739556159
2018-11-06,100014.26286120297
2018-11-07,100015.52060545047
2018-11-08,100016.44264558279
2018-11-09,100017.19440600857
2018-11-10,100019.96951155982
2018-11-11,100025.45664926656
2018-11-12,100024.4324847012
2018-11-13,100028.10344828617
2018-11-14,100026.63584784896
2018-11-15,100029.07888826201
2018-11-16,100030.8021637905
2018-11-17,100032.97458959684
2018-11-18,100034.28946309937
2018-11-19,100031.22502905015
2018-11-20,100047.05233513773
2018-11-21,100052.02031630122
2018-11-22,100050.57562380387
2018-11-23,100051.4441951832
2018-11-24,100069.3307819747
2018-11-25,100075.2988474054
2018-11-26,100082.23048465126
2018-11-27,100070.67469139374
2018-11-28,100069.22985730648
2018-11-29,100066.99882499539
2018-11-30,100063.63505838986
2018-12-01,100081.68804916504
2018-12-02,100074.86459710001
2018-12-03,100071.48156733393
2018-12-04,100067.59270159835
2018-12-05,100044.57095797147
2018-12-06,100051.04281286639
2018-12-07,100043.19452183679
2018-12-08,100043.95315759447
2018-12-09,100043.35674314077
2018-12-10,100043.33896012646
2018-12-11,100044.07512167851
2018-12-12,100044.37998218792
2018-12-13,100044.95060387095
2018-12-14,100044.99742112753
2018-12-15,100045.87024522951
2018-12-16,100045.8746922886
2018-12-17,100043.09020263529
2018-12-18,100037.20811679575
2018-12-19,100034.76064448894
2018-12-20,100034.49340636098
2018-12-21,100034.6543212771
2018-12-22,100035.71341457579
2018-12-23,100036.82376561228
2018-12-24,100038.51677591258
2018-12-25,100040.95360924434
2018-12-26,100042.0605576047
2018-12-27,100040.66441361
2018-12-28,100037.82713433127
2018-12-29,100038.79013663135
2018-12-30,100037.28011177795
2018-12-31,100037.59152869986
2019-01-01,100037.31392945178
2019-01-02,100037.24475939399
2019-01-03,100037.46352055033
2019-01-04,100038.0656096208
2019-01-05,100036.42688037685
2019-01-06,100037.05905799584
2019-01-07,100042.51922949367
2019-01-08,100049.9623274353
2019-01-09,100056.68167936194
2019-01-10,100058.84012595023
2019-01-11,100051.74515498374
2019-01-12,100058.68004455738
2019-01-13,100064.3883510313
2019-01-14,100081.87057706142
2019-01-15,100073.86555264032
2019-01-16,100068.82199584354
2019-01-17,100058.65583941848
2019-01-18,100048.4591664603
2019-01-19,100050.13506009056
2019-01-20,100047.56779264045
2019-01-21,100049.55345473146
2019-01-22,100049.42292599821
2019-01-23,100052.88392405618
2019-01-24,100051.85992293035
2019-01-25,100050.4688089753
2019-01-26,100042.3115131908
2019-01-27,100043.49539124392
2019-01-28,100040.07179794277
2019-01-29,100040.54919137331
2019-01-30,100041.2279999464
2019-01-31,100039.39302997128
2019-02-01,100036.5399663954
2019-02-02,100036.25375015715
2019-02-03,100034.35283115944
2019-02-04,100033.83042062729
2019-02-05,100034.9293808416
2019-02-06,100034.80393298638
2019-02-07,100034.5447790247
2019-02-08,100034.06365990662
2019-02-09,100033.58068746072
2019-02-10,100034.44312659319
2019-02-11,100033.57097095026
2019-02-12,100031.20728008411
2019-02-13,100031.51397862921
2019-02-14,100030.79932607185
2019-02-15,100030.49240809723
2019-02-16,100031.82273676248
2019-02-17,100031.92604818555
2019-02-18,100029.83085157441
2019-02-19,100029.91756318155
2019-02-20,100031.35363576216
2019-02-21,100024.47240633117
2019-02-22,100023.36009860366
2019-02-23,100023.78114453192
2019-02-24,100022.7393583157
2019-02-25,100024.74618592396
2019-02-26,100025.24053276931
2019-02-27,100024.17290823057
2019-02-28,100026.63136240376
2019-03-01,100027.1680609685
2019-03-02,100032.66844044431
2019-03-03,100027.99892039687
2019-03-04,100029.04839317805
2019-03-05,100033.92760631445
2019-03-06,100023.65098391939
2019-03-07,100017.95740072198
2019-03-08,100010.91254231446
2019-03-09,100007.91973801036
2019-03-10,100012.4442863248
2019-03-11,100020.09339069173
2019-03-12,100020.82692739816
2019-03-13,100026.65974766947
2019-03-14,100014.77836377117
2019-03-15,100008.80710544299
2019-03-16,100009.37528390318
2019-03-17,100007.03317911783
2019-03-18,100007.34156895881
2019-03-19,100005.29844964652
2019-03-20,100002.98361327543
2019-03-21,100004.64180915941
2019-03-22,100003.15722618908
2019-03-23,99998.75102884303
2019-03-24,100001.05654060662
2019-03-25,100003.81763899713
2019-03-26,100007.47710395581
2019-03-27,100007.41121852925
2019-03-28,100002.66665152293
2019-03-29,100005.46004501838
2019-03-30,100004.2724410643
2019-03-31,100003.53669577301
2019-04-01,100007.19583817497
2019-04-02,100011.03268952153
2019-04-03,100017.01594494065
2019-04-04,100016.09791562399
2019-04-05,100025.6987793322
2019-04-06,100025.97588206638
2019-04-07,100028.12077025874
2019-04-08,100027.92140360214
2019-04-09,100021.20615281316
2019-04-10,100023.21000088834
2019-04-11,100024.96527149089
2019-04-12,100020.41755927195
2019-04-13,100021.88733255267
2019-04-14,100024.42750865071
2019-04-15,100024.44579192906
2019-04-16,100023.18236045919
2019-04-17,100028.0758217367
2019-04-18,100031.88353030106
2019-04-19,100035.46087525513
2019-04-20,100034.15556524832
2019-04-21,100032.11592820777
2019-04-22,100036.69091717164
2019-04-23,100035.90444941582
2019-04-24,100031.0888009129
2019-04-25,100034.2241237987
2019-04-26,100033.00245390089
2019-04-27,100033.76801262089
2019-04-28,100031.96870993997
2019-04-29,100030.42614506926
2019-04-30,100029.21017096213
2019-05-01,100030.4094060907
2019-05-02,100029.79652198066
2019-05-03,100028.23669907557
2019-05-04,100032.13229465313
2019-05-05,100027.33265553083
2019-05-06,100028.08326958373
2019-05-07,100027.1375879976
2019-05-08,100023.9751466184
2019-05-09,100024.0071494425
2019-05-10,100030.30470194969
2019-05-11,100032.38078671123
2019-05-12,100030.82100853798
2019-05-13,100027.08506505257
2019-05-14,100026.00413735115
2019-05-15,100025.34783165951
2019-05-16,100023.32496008831
2019-05-17,100020.92864727294
2019-05-18,100022.67783286725
2019-05-19,100021.56959303241
2019-05-20,100021.79493842684
2019-05-21,100022.04099275355
2019-05-22,100023.11223878598
2019-05-23,100025.7258758989
2019-05-24,100024.70653149279
2019-05-25,100018.05203242593
2019-05-26,100017.87116647774
2019-05-27,100017.50077480014
2019-05-28,100016.77703308362
2019-05-29,100019.89314082128
2019-05-30,100016.68271942552
2019-05-31,100014.73225282342
2019-06-01,100012.99710645074
2019-06-02,100014.94540530108
2019-06-03,100016.54439049792
2019-06-04,100015.43234096492
2019-06-05,100019.32787299609
2019-06-06,100019.02663221069
2019-06-07,100019.67534708268
2019-06-08,100021.77241796584
2019-06-09,100024.23713946903
2019-06-10,100021.4607266751
2019-06-11,100023.99908841147
2019-06-12,100023.26019994562
2019-06-13,100023.05836191839
2019-06-14,100025.96773302883
2019-06-15,100027.99153634651
2019-06-16,100026.5423437838
2019-06-17,100027.10702833784
2019-06-18,100028.36144178305
2019-06-19,100031.90332265275
2019-06-20,100031.45736081824
2019-06-21,100035.4444261114
2019-06-22,100036.66019454751
2019-06-23,100029.81375756947
2019-06-24,100033.01449565796
2019-06-25,100028.7588091775
2019-06-26,100034.32618839122
2019-06-27,100031.48780228608
2019-06-28,100024.82313087546
2019-06-29,100032.84483716237
2019-06-30,100035.67502142895
2019-07-01,100032.75719008666
2019-07-02,100031.99089706449
2019-07-03,100031.69499510841
2019-07-04,100029.95762000525
2019-07-05,100030.59435824396
2019-07-06,100031.94212557502
2019-07-07,100025.18307534595
2019-07-08,100022.88700909178
2019-07-09,100022.17682342109
2019-07-10,100021.86413464244
2019-07-11,100020.69959282926
2019-07-12,100021.1418204932
2019-07-13,100021.0807828516
2019-07-14,100020.86706636129
2019-07-15,100020.49813546194
2019-07-16,100018.90162606176
2019-07-17,100018.1951971366
2019-07-18,100017.4826448633
2019-07-19,100018.96474088044
2019-07-20,100018.50751605615
2019-07-21,100014.22667390558
2019-07-22,100012.9839045989
2019-07-23,100010.1997109282
2019-07-24,100013.12869642414
2019-07-25,100009.2447646796
2019-07-26,100008.2766037852
2019-07-27,100009.04131964831
2019-07-28,100009.05116203199
2019-07-29,100008.98339821068
2019-07-30,100008.97618845868
2019-07-31,100006.85007094803
2019-08-01,100006.15253234736
2019-08-02,100006.68799448246
2019-08-03,100006.52695492122
2019-08-04,100005.2319292356
2019-08-05,100005.50532673935
2019-08-06,100004.96117914956
2019-08-07,100002.90084565687
2019-08-08,100002.62546499126
2019-08-09,100002.69796636091
2019-08-10,100003.30539947048
2019-08-11,100003.22832117483
2019-08-12,100002.92081167968
2019-08-13,100002.2259759576
2019-08-14,100003.29777555127
2019-08-15,100002.42515292682
2019-08-16,100004.56396101462
2019-08-17,100003.14560023822
2019-08-18,100004.6768226121
2019-08-19,100008.02865231845
2019-08-20,100008.94645624029
2019-08-21,100009.37391355923
2019-08-22,100015.21221738566
2019-08-23,100021.62570104597
2019-08-24,100022.23182494985
2019-08-25,100011.9413151684
2019-08-26,100010.96483874117
2019-08-27,100016.19892228927
2019-08-28,100014.47672400341
2019-08-29,100018.69833654995
2019-08-30,100020.42197861057
2019-08-31,100024.55223453845
2019-09-01,100032.40200004482
2019-09-02,100035.35448124932
2019-09-03,100034.53981994436
2019-09-04,100035.01720689014
2019-09-05,100037.99304974623
2019-09-06,100041.92513322204
2019-09-07,100040.26614731364
2019-09-08,100049.32331261714
2019-09-09,100043.7448464947
2019-09-10,100050.20804264084
2019-09-11,100055.49516768745
2019-09-12,100063.90598786155
2019-09-13,100063.37831010907
2019-09-14,100060.32206833741
2019-09-15,100063.89783310267
2019-09-16,100065.66785902534
2019-09-17,100071.37943167558
2019-09-18,100072.66839995244
2019-09-19,100069.64357112965
2019-09-20,100072.68798103523
2019-09-21,100066.92563492681
2019-09-22,100074.81012473497
2019-09-23,100062.93583725927
2019-09-24,100067.26993062519
2019-09-25,100064.27165210189
2019-09-26,100062.54839740362
2019-09-27,100058.63359835478
2019-09-28,100054.37126241376
2019-09-29,100054.46281671425
2019-09-30,100050.94144803355
2019-10-01,100046.64693456945
2019-10-02,100046.01848676064
2019-10-03,100043.5790394686
2019-10-04,100042.13941640485
2019-10-05,100042.47589226527
2019-10-06,100042.06820560826
2019-10-07,100042.71375202225
2019-10-08,100043.42894367897
2019-10-09,100053.24824386036
2019-10-10,100051.943591049
2019-10-11,100052.0804628207
2019-10-12,100047.98053364476
2019-10-13,100040.41812174523
2019-10-14,100037.4316418515
2019-10-15,100038.49390301039
2019-10-16,100042.89396542108
2019-10-17,100033.0710995785
2019-10-18,100033.04325176882
2019-10-19,100034.02497726836
2019-10-20,100034.16708065856
2019-10-21,100035.8761985026
2019-10-22,100030.86406376518
2019-10-23,100029.18545175383
2019-10-24,100027.1560914047
2019-10-25,100029.50319530765
2019-10-26,100025.84003529466
2019-10-27,100028.67838034678
2019-10-28,100033.21260041214
2019-10-29,100036.01428980047
2019-10-30,100037.07783537924
2019-10-31,100027.47934737457
2019-11-01,100025.43828674086
2019-11-02,100031.7883738415
2019-11-03,100031.60792427631
2019-11-04,100031.63016245412
2019-11-05,100030.43583275453
2019-11-06,100025.14855947562
2019-11-07,100024.66247873596
2019-11-08,100031.51254883484
2019-11-09,100021.99670729545
2019-11-10,100019.03424694683
2019-11-11,100015.40137086666
2019-11-12,100015.00295547758
2019-11-13,100016.46164493245
2019-11-14,100017.22087653304
2019-11-15,100016.3736961683
2019-11-16,100019.44858028583
2019-11-17,100013.2996649264
2019-11-18,100015.02953492814
2019-11-19,100015.26598780026
2019-11-20,100014.87712428391
2019-11-21,100014.52890682232
2019-11-22,100013.16244094276
2019-11-23,100012.74360045028
2019-11-24,100011.21701965992
2019-11-25,100010.85472539758
2019-11-26,100011.0722208715
2019-11-27,100011.13772458937
2019-11-28,100013.98923113375
2019-11-29,100012.63854825104
2019-11-30,100015.02992743955
2019-12-01,100011.80124310446
2019-12-02,100009.40131219357
2019-12-03,100011.32543684126
2019-12-04,100015.90954288623
2019-12-05,100014.53983477032
2019-12-06,100015.00043508684
2019-12-07,100011.24675068239
2019-12-08,100012.70702987375
2019-12-09,100011.95517436955
2019-12-10,100017.34550933825
2019-12-11,100011.88942145405
2019-12-12,100010.73887309218
2019-12-13,100011.35829312493
2019-12-14,100013.59938252092
2019-12-15,100012.28121315384
2019-12-16,100008.77886751846
2019-12-17,100010.28685217693
2019-12-18,100012.788676779
2019-12-19,100009.43533353513
2019-12-20,100012.9550690712
2019-12-21,100016.51167339229
2019-12-22,100016.79255675136
2019-12-23,100018.10623302766
2019-12-24,100022.45525856462
2019-12-25,100016.7719555129
2019-12-26,100016.5741216087
2019-12-27,100010.11337437421
2019-12-28,100011.64706563372
2019-12-29,100007.12669467225
2019-12-30,100008.54711970198
2019-12-31,100008.63262100743
2020-01-01,100008.58198241249
2020-01-02,100009.05836175931
2020-01-03,100008.24520823143
2020-01-04,100010.68357221752
2020-01-05,100007.01049937714
2020-01-06,100005.2226012236
2020-01-07,100005.06627022006
2020-01-08,100002.98042583262
2020-01-09,100001.8172215237
2020-01-10,99999.57247612003
2020-01-11,99999.67337350482
2020-01-12,100002.99220754777
2020-01-13,100000.49724174361
2020-01-14,99999.62696609429
2020-01-15,100001.82543264213
2020-01-16,100001.43421427002
2020-01-17,100003.6945656867
2020-01-18,100002.22857608087
2020-01-19,100001.16573342837
2020-01-20,100003.4299952195
2020-01-21,100005.13850637178
2020-01-22,100007.8925660166
2020-01-23,100010.87915346459
2020-01-24,100005.7873326757
2020-01-25,100008.77246786955
2020-01-26,100003.51487063817
2020-01-27,99999.6174239137
2020-01-28,99998.73303220757
2020-01-29,100000.46977866853
2020-01-30,99998.62981653826
2020-01-31,99997.40908959178
2020-02-01,99998.3945301437
2020-02-02,99997.36589178458
2020-02-03,99998.4315302855
2020-02-04,99994.41499118796
2020-02-05,99988.85307701814
2020-02-06,99989.69865518417
2020-02-07,99993.35496173694
2020-02-08,99994.89310021956
2020-02-09,99996.98580298085
2020-02-10,99996.89452923478
2020-02-11,99991.97787337592
2020-02-12,99996.05127969991
2020-02-13,100002.22557516918
2020-02-14,100003.56536434194
2020-02-15,99996.64395064814
2020-02-16,99993.93894539693
2020-02-17,99994.90611564838
2020-02-18,99991.01570546656
2020-02-19,99990.05715036871
2020-02-20,99990.68879935841
2020-02-21,99986.3716866738
2020-02-22,99991.16147840921
2020-02-23,99994.98358673709
2020-02-24,99995.96884498851
2020-02-25,99997.76031765778
2020-02-26,100001.20146229085
2020-02-27,100000.26565575077
2020-02-28,100003.30590449153
2020-02-29,99998.2624636715
2020-03-01,100002.12584824981
2020-03-02,100004.37358764188
2020-03-03,100004.22375986242
2020-03-04,100000.25000213303
2020-03-05,99998.77828497061
2020-03-06,99999.02455829077
2020-03-07,99999.39556111365
2020-03-08,99997.95459108942
2020-03-09,99997.68708269238
2020-03-10,99997.85739719516
2020-03-11,99994.82535905488
2020-03-12,99994.80347828387
2020-03-13,99993.05394429454
2020-03-14,99991.01362179579
2020-03-15,99991.76397000672
2020-03-16,99995.62083549189
2020-03-17,100000.09850306915
2020-03-18,100002.57983487572
2020-03-19,99992.164080285
2020-03-20,99994.021003411
2020-03-21,99993.3587137623
2020-03-22,99991.74720819978
2020-03-23,99990.21367363971
2020-03-24,99990.55026924996
2020-03-25,99996.52913904625
2020-03-26,99986.46475045265
2020-03-27,99978.99939956758
2020-03-28,99985.38694166645
2020-03-29,99990.0694128771
2020-03-30,99992.35917900957
2020-03-31,99996.18653372426
2020-04-01,99995.07114981116
2020-04-02,100001.32733441227
2020-04-03,99990.18009553551
2020-04-04,99985.74832160962
2020-04-05,99989.74147909942
2020-04-06,99996.13895467593
2020-04-07,99995.53594166863
2020-04-08,99991.84230256673
2020-04-09,99987.88077775326
2020-04-10,99982.98201308226
2020-04-11,99981.57754679632
2020-04-12,99978.88375305898
2020-04-13,99973.19318459253
2020-04-14,99972.19228866104
2020-04-15,99972.48773331226
2020-04-16,99973.7963037179
2020-04-17,99972.23997630276
2020-04-18,99973.29646902943
2020-04-19,99973.33457150348
2020-04-20,99975.95011840544
2020-04-21,99983.34107473517
2020-04-22,99979.39075282305
2020-04-23,99981.74101807513
2020-04-24,99984.59148834996
2020-04-25,99985.23802467501
2020-04-26,99984.98608189925
2020-04-27,99985.06264528944
2020-04-28,99977.76905709323
2020-04-29,99978.2823685138
2020-04-30,99978.60051543676
2020-05-01,99978.39707941597
2020-05-02,99982.11004336049
2020-05-03,99980.7089106187
2020-05-04,99982.09761742238
2020-05-05,99986.14153791295
2020-05-06,99980.42130410553
2020-05-07,99979.16538192618
2020-05-08,99978.01660287012
2020-05-09,99981.07453002922
2020-05-10,99982.21586121708
2020-05-11,99975.27752109073
2020-05-12,99975.34606328991
2020-05-13,99977.3966373685
2020-05-14,99975.6733656091
2020-05-15,99974.67303937378
2020-05-16,99975.0914689299
2020-05-17,99976.23368532403
2020-05-18,99976.076949231
2020-05-19,99977.52344816334
2020-05-20,99978.27005426578
2020-05-21,99976.81708320067
2020-05-22,99975.0369189096
2020-05-23,99974.69879819617
2020-05-24,99976.41465153669
2020-05-25,99980.03054386903
2020-05-26,99979.04647471264
2020-05-27,99983.56527875872
2020-05-28,99986.9674360484
2020-05-29,99991.91044618803
2020-05-30,99992.70242031226
2020-05-31,99985.86251799583
2020-06-01,99985.08090501827
2020-06-02,99990.07127306172
2020-06-03,99990.19593946428
2020-06-04,99996.77774243997
2020-06-05,100006.60019684324
2020-06-06,100008.4718738586
2020-06-07,100005.43623044342
2020-06-08,100010.46874111959
2020-06-09,100010.92737905511
2020-06-10,100011.70125003639
2020-06-11,100015.76462269324
2020-06-12,100021.66922003702
2020-06-13,100030.09655453832
2020-06-14,100035.84464223553
2020-06-15,100034.648392077
2020-06-16,100038.87925475388
2020-06-17,100043.38824339153
2020-06-18,100033.0057621539
2020-06-19,100037.27684572528
2020-06-20,100034.14154699056
2020-06-21,100037.39551959082
2020-06-22,100041.69931550031
2020-06-23,100040.18867805353
2020-06-24,100040.54922505282
2020-06-25,100031.38466656388
2020-06-26,100035.22932157968
2020-06-27,100039.04179725116
2020-06-28,100051.88900326035
2020-06-29,100049.81527079055
2020-06-30,100051.61106851557
2020-07-01,100053.19606695198
2020-07-02,100061.51419539012
2020-07-03,100061.11592921035
2020-07-04,100062.50039625468
2020-07-05,100064.48390102018
2020-07-06,100065.33380265583
2020-07-07,100063.6566688424
2020-07-08,100065.38007267818
2020-07-09,100068.54921470996
2020-07-10,100061.98711838502
2020-07-11,100061.3905398156
2020-07-12,100058.68581826758
2020-07-13,100061.4299361526
2020-07-14,100056.93428324604
2020-07-15,100055.76632887303
2020-07-16,100060.22391159736
2020-07-17,100067.61961198943
2020-07-18,100059.16320777423
2020-07-19,100055.01982032112
2020-07-20,100060.67168239958
2020-07-21,100062.16295667188
